user,item,position,weight
11,1196,3,1.247884123437633
11,589,4,1.1435653563254398
11,1270,5,1.0755719651042353
11,858,6,1.0650877161390722
11,2571,7,1.0542314653914302
11,527,8,1.0482909229738182
11,1617,9,1.042240634330859
12,2858,0,1.7211662216120258
12,260,1,1.349541002800962
12,1210,2,1.3185993519177377
12,480,3,1.240356846867488
12,1196,4,1.1927353738645858
12,589,5,1.1638431881707862
12,2028,6,1.155754853831803
12,1270,7,1.1276187770151425
12,110,8,1.1214771972274518
12,2997,9,1.0475003237982077
13,2858,0,1.6669782845820138
13,1270,1,1.1243724356538884
13,2997,2,1.100633692964417
13,858,3,1.0787837669459306
13,1617,4,1.0509493842801565
13,608,5,1.0305519636119842
13,2762,6,1.0221245814747562
13,2396,7,1.0051269024822589
13,356,8,0.964139544640229
13,1193,9,0.9491232977330344
14,260,0,1.3719258779084225
14,1210,1,1.3671273770295682
14,2028,2,1.2476605796846432
14,1196,3,1.208977921263887
14,1198,4,1.2071211710481096
14,480,5,1.1953016595965316
14,593,6,1.1618500774610303
14,589,7,1.1475655200627417
14,110,8,1.1167496152540637
14,527,9,1.0881135005765303
15,260,0,1.4394556038468116
15,1210,1,1.35152227535745
15,1196,2,1.2486854862914083
15,589,3,1.1867344104693007
15,1270,4,1.1395803113946683
15,858,5,1.0885534740790843
15,608,6,1.0135917757754005
15,1197,7,1.0112138455706263
15,2628,8,0.975747574568108
15,1097,9,0.9598783890949746
16,2858,0,1.7063662743472976
16,1210,1,1.36371940505114
16,260,2,1.3512886035006182
16,480,3,1.2535393059093365
16,2028,4,1.2468372592479258
16,1196,5,1.245306186818912
16,589,6,1.1774908565578872
16,593,7,1.173741928174155
16,1198,8,1.1592435274898722
16,110,9,1.1444624295347008
17,608,0,1.1142231212970637
17,2997,1,1.0974867696586006
17,1198,2,1.0952185289372602
17,858,3,1.0507588525536629
17,2628,4,1.0361470908095978
17,1617,5,1.032461118713372
17,1197,6,1.0045682091653911
17,1580,7,0.9034537634756192
17,1221,8,0.8507407675142914
17,2716,9,0.8485047538706615
18,2858,0,1.660745697170649
18,480,1,1.2879303710072634
18,593,2,1.1763730593435806
18,1270,3,1.1152411618630609
18,858,4,1.094105893873893
18,608,5,1.0931119810749306
18,2571,6,1.0725062164528247
18,2997,7,1.0716656737071135
18,527,8,1.0482025461065174
18,2396,9,1.0292339303518157
19,2858,0,1.672554677570677
19,480,1,1.2046226640119249
19,589,2,1.1671873329883848
19,2997,3,1.0920290997785935
19,1617,4,1.0583401173354416
19,608,5,1.0289196849290574
19,2396,6,0.9695816848201916
19,1193,7,0.966554827366418
19,318,8,0.9472226119627398
19,296,9,0.8324383350144893
20,1210,0,1.3838667049041793
20,260,1,1.3824314685460537
20,1196,2,1.299537294564614
20,480,3,1.2009711898500603
20,593,4,1.1825893310028128
20,2997,5,1.1195425481804309
20,1198,6,1.10428178286213
20,527,7,1.095685626196007
20,1270,8,1.0944639431037329
20,858,9,1.0649511554077655
21,2858,0,1.7128105753831395
21,260,1,1.3183958934342668
21,480,2,1.2802442456028855
21,593,3,1.2521618609076135
21,1196,4,1.2513110424493723
21,589,5,1.205104980236092
21,2028,6,1.1816591002809893
21,110,7,1.1622564407972902
21,1270,8,1.1536789145596544
21,1198,9,1.1128519665687475
22,260,0,1.3715005650698886
22,2028,1,1.2296796005059203
22,593,2,1.2255944169011808
22,1198,3,1.132547100657262
22,527,4,1.1001266154024942
22,1617,5,1.0243521113435137
22,356,6,0.9942607028926608
22,1193,7,0.9788111101096512
22,1097,8,0.96668994763522
22,1,9,0.8583214410900817
23,1210,0,1.4379997696693498
23,2028,1,1.3012157628223362
23,110,2,1.2281800504820533
23,1270,3,1.1395649682143167
23,1198,4,1.0979487396728698
23,527,5,1.0909143341594925
23,1197,6,1.019794192910179
23,2762,7,1.005297618821594
23,1193,8,0.9815866455945584
23,356,9,0.9352927658494732
24,260,0,1.415310862259809
24,1196,1,1.347844854490583
24,1210,2,1.3246061200690873
24,480,3,1.2514947404721022
24,2997,4,1.1473852947446366
24,589,5,1.136395199625859
24,858,6,1.0957617303742453
24,1617,7,1.0732633936087856
24,2571,8,1.065912823533066
24,2628,9,1.0538650313364226
25,2858,0,1.6985951266448305
25,593,1,1.2370052350530545
25,589,2,1.1900105825027865
25,110,3,1.1393550113375963
25,858,4,1.083982353194979
25,2997,5,1.0449557871766653
25,527,6,1.0449287528181423
25,1197,7,1.0168947382122469
25,318,8,1.015595466431912
25,1617,9,1.0038551208212854
26,1210,0,1.3826887897056517
26,260,1,1.3020893267582323
26,2028,2,1.171207094339285
26,589,3,1.158327412110686
26,110,4,1.1041708020244512
26,858,5,1.0920481596006182
26,2997,6,1.0437442086520097
26,527,7,1.031316743499692
26,2571,8,1.0033367874227066
26,2762,9,0.9909175430454232
27,1210,0,1.3800354958048873
27,2028,1,1.2538891224087303
27,480,2,1.2473114211523493
27,1196,3,1.2084240466397358
27,1198,4,1.202569754487354
27,589,5,1.178704129563117
27,593,6,1.133646037910006
27,110,7,1.1284066482637531
27,1580,8,1.1176999890323565
27,1270,9,1.079715199944029
28,2858,0,1.676500015994671
28,2028,1,1.2647552187477968
28,480,2,1.2019211687635425
28,110,3,1.182891788360792
28,589,4,1.1768067129138513
28,1270,5,1.1284929379735569
28,527,6,1.0823617003705848
28,858,7,1.0529712823811674
28,2628,8,1.0198716270979014
28,1097,9,0.9814494296306444
29,2858,0,1.6901834492838057
29,593,1,1.2217742229461357
29,2028,2,1.2062374842331307
29,2997,3,1.1282343468802851
29,1270,4,1.111750195646923
29,608,5,1.1097132775117184
29,527,6,1.0708527808745458
29,1617,7,1.0602658299386505
29,2628,8,1.046112037115535
29,1197,9,1.032943578369066
30,260,0,1.3476688002412238
30,1210,1,1.3471465301830088
30,480,2,1.2683468702999297
30,1196,3,1.255361859916215
30,589,4,1.1984593185926884
30,1198,5,1.1818948128257538
30,110,6,1.1514807879403357
30,1270,7,1.1088766484819896
30,2571,8,1.074497310317307
30,858,9,1.057689124299514
31,2858,0,1.714150801092906
31,260,1,1.3336017565086853
31,1196,2,1.24310995626497
31,593,3,1.220568972860662
31,2028,4,1.2098185348408874
31,1198,5,1.191941580057288
31,589,6,1.159033160082141
31,110,7,1.1340962219273665
31,858,8,1.0667308678358731
31,2997,9,1.0549491601275751
32,260,0,1.378140807389325
32,1210,1,1.3272977140346436
32,1196,2,1.2756014666751438
32,589,3,1.1735961285068832
32,1198,4,1.1579210159724111
32,1270,5,1.1556705712067576
32,110,6,1.1438420576381327
32,2997,7,1.1017380893643398
32,527,8,1.0822245231005585
32,858,9,1.0695221203728325
33,2028,0,1.208541241012708
33,110,1,1.1092754366611512
33,1617,2,1.004529240811732
33,1197,3,0.999265654551188
33,1580,4,0.9959790859340806
33,2628,5,0.9812426218768636
33,356,6,0.9523309893548048
33,2355,7,0.8255346735735415
33,1,8,0.7854275413518813
33,457,9,0.7729316158647519
34,260,0,1.3759063623817382
34,1210,1,1.3667798685072692
34,2028,2,1.240591230242515
34,480,3,1.2365642231717129
34,593,4,1.2078278272093124
34,110,5,1.2031929652136475
34,589,6,1.169039750148835
34,1198,7,1.1199750771521262
34,2997,8,1.1016319988730037
34,2571,9,1.083171593339596
35,1210,0,1.3875278117851693
35,260,1,1.3779838022591064
35,2028,2,1.230208352299567
35,593,3,1.204239504570057
35,480,4,1.2002635273649966
35,110,5,1.179621673101436
35,589,6,1.1360641024730675
35,1270,7,1.1183028765513867
35,2997,8,1.1168553451183003
35,858,9,1.0915289010897575
36,1198,0,1.1357605590132256
36,2997,1,1.1093477169126682
36,858,2,1.058927233431831
36,2396,3,0.9718492801950984
36,1193,4,0.971526976219276
36,318,5,0.963737805400612
36,296,6,0.8408451230730942
36,1721,7,0.8167790714812834
36,1221,8,0.8142684145881425
36,50,9,0.7316991893323336
37,2858,0,1.7219659172736832
37,260,1,1.3859456741262577
37,1196,2,1.2675898842379665
37,2028,3,1.2251749420144746
37,593,4,1.19988870707789
37,589,5,1.1947325177557686
37,1198,6,1.1580168536219502
37,1270,7,1.1454562486736446
37,110,8,1.1417214008345322
37,2997,9,1.1197291540576744
38,2858,0,1.7420749851006898
38,260,1,1.3639123834306277
38,1196,2,1.3166049812222187
38,1210,3,1.3120545467957454
38,593,4,1.2481999217435995
38,480,5,1.2470376988529517
38,589,6,1.2096916665707649
38,2028,7,1.1687297686726814
38,1198,8,1.167893345351242
38,110,9,1.1495631231378078
39,1210,0,1.3822351409433995
39,260,1,1.345361432297573
39,2028,2,1.2889208502923235
39,480,3,1.2567371913930772
39,1196,4,1.2467618376437783
39,589,5,1.1869477795638976
39,1198,6,1.1721449299142015
39,110,7,1.129674752258687
39,593,8,1.1236394498550837
39,608,9,1.0915875021225907
40,2858,0,1.6603123621131046
40,260,1,1.3784250130673017
40,480,2,1.2904195473760078
40,2028,3,1.2017616964361113
40,589,4,1.1869316373598484
40,110,5,1.1848344341353267
40,593,6,1.1538058619344584
40,1270,7,1.1293666471749566
40,2997,8,1.112998191808635
40,608,9,1.092441839487644
41,2858,0,1.6575709711624056
41,480,1,1.237743097683372
41,2028,2,1.2267268274948842
41,593,3,1.185179316377453
41,589,4,1.1373145945515128
41,1198,5,1.1341602942256626
41,858,6,1.0901002589861573
41,1270,7,1.0882011600851849
41,2997,8,1.0774845950056429
41,527,9,1.0605595423048733
42,2858,0,1.6973420438225637
42,2028,1,1.233976157820881
42,593,2,1.19875923166678
42,110,3,1.1431057761500962
42,2997,4,1.0558022486674716
42,527,5,1.0537567685522788
42,608,6,1.0467416085870125
42,1617,7,1.0342521521186927
42,2396,8,1.0221671346144048
42,318,9,1.0182081849704945
43,2858,0,1.7192802350058374
43,260,1,1.414885699348712
43,1210,2,1.3526060516408531
43,1196,3,1.2785393197955044
43,2028,4,1.2604444650771391
43,589,5,1.2187523835373972
43,593,6,1.211174242082283
43,480,7,1.1746060184520697
43,1198,8,1.1733747811565491
43,1270,9,1.1593244372332183
44,2858,0,1.6811747873998697
44,2028,1,1.2252206705314548
44,110,2,1.1792614566739847
44,2997,3,1.0888772267467777
44,1617,4,1.0690491086515832
44,608,5,1.0441495085917545
44,356,6,0.8992287728345796
44,296,7,0.8801297285263492
44,1214,8,0.8633996838406214
44,2355,9,0.8489783517736456
45,1210,0,1.4042920703073662
45,260,1,1.3822571054806956
45,2028,2,1.2885316564604616
45,1198,3,1.2161864102796232
45,1196,4,1.1970144002743106
45,480,5,1.1883462760456245
45,589,6,1.1741991343952605
45,593,7,1.165335718507741
45,110,8,1.127417219918487
45,1617,9,1.067333271701407
46,2858,0,1.7008845661955745
46,1210,1,1.378154693353383
46,260,2,1.3745469142834867
46,2028,3,1.23402329832916
46,1196,4,1.2154918008877884
46,480,5,1.2030338132435865
46,1198,6,1.1964133000864443
46,593,7,1.1864057168737216
46,589,8,1.183949682250679
46,110,9,1.1338196351988652
47,2858,0,1.6856095816001546
47,1210,1,1.3906831329706295
47,260,2,1.3606822904686169
47,2028,3,1.2847486974415427
47,1196,4,1.2674557020025738
47,480,5,1.2227119877142372
47,589,6,1.2093319034360666
47,110,7,1.164833077801036
47,1198,8,1.1618761438616736
47,1270,9,1.1409575714856446
48,608,0,1.0724967629072455
48,2997,1,1.031333082252125
48,1214,2,0.8079448687723699
48,1230,3,0.7172888568361553
48,924,4,0.7105138273428555
48,908,5,0.6553559469274137
48,2959,6,0.6508820588859741
48,2599,7,0.6475308271254075
48,1968,8,0.6206071514053036
48,3408,9,0.6126561774971496
49,2858,0,1.6624645661807949
49,260,1,1.3660625817216487
49,593,2,1.2118233798180156
49,1198,3,1.1838257044836864
49,110,4,1.173180342594839
49,1270,5,1.075500614045839
49,2997,6,1.0681738930002638
49,1617,7,1.0514848084028037
49,318,8,1.0492478745373963
49,1197,9,1.0349615616676369
50,260,0,1.4174724037784914
50,1210,1,1.352098580193803
50,1196,2,1.3129773059763303
50,2028,3,1.2477730437230643
50,593,4,1.1784932048002617
50,110,5,1.177620037949834
50,2997,6,1.1594115102007851
50,589,7,1.147786961391951
50,1270,8,1.139085792216178
50,527,9,1.120325261582546
51,260,0,1.404146663665771
51,1210,1,1.3780486720574086
51,2028,2,1.2375310048697623
51,1196,3,1.219969180604446
51,589,4,1.213262091498129
51,593,5,1.1936427295994003
51,480,6,1.1918360285191678
51,1198,7,1.1902616998700342
51,1270,8,1.144512044710582
51,110,9,1.130436350242104
52,2858,0,1.6960539512791617
52,1210,1,1.397771758946965
52,260,2,1.3812655386793329
52,1196,3,1.2621699078225876
52,1198,4,1.1402623204890452
52,1270,5,1.1198851938539467
52,2997,6,1.0923374774559067
52,858,7,1.086087083017499
52,2571,8,1.0545970679634258
52,1617,9,1.051228313503971
53,1198,0,1.1603170680401516
53,110,1,1.1514626278438862
53,527,2,1.0495649691423876
53,1197,3,1.0080139803387758
53,1265,4,0.8384637332138763
53,1,5,0.829387668699022
53,1721,6,0.8269674986364653
53,2791,7,0.7612986455358938
53,1230,8,0.6527848056111074
53,1968,9,0.6434110813423087
54,2858,0,1.6393530419436293
54,1210,1,1.4180987302159458
54,1196,2,1.3054964741507522
54,2028,3,1.2733538857952376
54,593,4,1.2227049458957608
54,480,5,1.2226194464050293
54,110,6,1.1992096016921734
54,589,7,1.1831932153130869
54,1198,8,1.1309226296364865
54,2571,9,1.0944975055797654
55,2858,0,1.6852953300380336
55,1210,1,1.424236214031488
55,260,2,1.283535799142923
55,2028,3,1.245138310146201
55,1198,4,1.2256414086506977
55,480,5,1.2168876550284868
55,1196,6,1.1989348734469636
55,1270,7,1.111790141321422
55,858,8,1.0360584207503722
55,2997,9,1.0284826333661332
56,1210,0,1.3692537237068465
56,260,1,1.35168030568
56,1196,2,1.293292867091107
56,480,3,1.2246663278606364
56,589,4,1.174787386202141
56,1198,5,1.136287051502983
56,1270,6,1.1251811079463006
56,858,7,1.0661391467924606
56,2628,8,1.0343296262462989
56,1197,9,1.011556081627692
57,260,0,1.414164865096979
57,1210,1,1.356050580865908
57,1196,2,1.3114946067721445
57,2028,3,1.215001660599667
57,593,4,1.2108567923361164
57,110,5,1.2062471178892178
57,1270,6,1.1830888421325283
57,2997,7,1.181639844478014
57,589,8,1.1481859242303656
57,527,9,1.110745743021175
58,356,0,0.947547464107222
58,1265,1,0.8551820503920793
58,1,2,0.8322004428190087
58,2355,3,0.7810233916713579
58,1721,4,0.7735074016274569
58,3175,5,0.7735022256615202
58,50,6,0.7264299614885785
58,924,7,0.7234481359745827
58,3408,8,0.6654283587836425
58,2683,9,0.6628892733593368
59,1210,0,1.3421898130559358
59,593,1,1.2472323644978327
59,1196,2,1.236885637086966
59,1198,3,1.2219039390080109
59,2028,4,1.1981721294280503
59,589,5,1.1910612322024008
59,110,6,1.1559144390383749
59,1270,7,1.150108316550035
59,527,8,1.089490108300854
59,858,9,1.053943614578961
60,2858,0,1.6835149725945984
60,260,1,1.3711935768538035
60,1210,2,1.3517390927349182
60,1196,3,1.2920463071949853
60,480,4,1.241358249814036
60,593,5,1.2265094916548744
60,2028,6,1.210063846241716
60,110,7,1.199424231585802
60,589,8,1.165807886176851
60,1270,9,1.1456764582541037
61,2858,0,1.6818935557077408
61,260,1,1.3776532302949964
61,1210,2,1.3535293219301687
61,1196,3,1.2624567382347454
61,593,4,1.241836113759602
61,2028,5,1.2315869435426785
61,110,6,1.2127986136716409
61,480,7,1.2116215141803417
61,1270,8,1.2052709079856565
61,1198,9,1.1380041160719585
62,589,0,1.178940588065423
62,2997,1,1.1221288435088497
62,527,2,1.0923579796546028
62,2571,3,1.0907582571041026
62,2396,4,1.0515088871253009
62,1197,5,1.0265467450333206
62,356,6,0.933146659343671
62,1580,7,0.9288486535623292
62,1265,8,0.8583374848822386
62,1214,9,0.8141604452325443
63,260,0,1.3578437268051993
63,1210,1,1.3119304652559316
63,1196,2,1.3087229627417445
63,480,3,1.2595253690065826
63,593,4,1.2417940730206125
63,110,5,1.1965443361438632
63,1270,6,1.161894553966674
63,589,7,1.1605884536857904
63,2028,8,1.1562258064005155
63,1198,9,1.1057109991393987
64,2858,0,1.7024179639364398
64,260,1,1.3270151973782227
64,480,2,1.21891226835922
64,1196,3,1.2161261970298758
64,593,4,1.153591635383172
64,589,5,1.149988799334077
64,2997,6,1.111063743543455
64,1270,7,1.0928454347464924
64,1617,8,1.0563041760761287
64,858,9,1.0503918767896625
65,260,0,1.407891178224582
65,1210,1,1.3878443799139126
65,110,2,1.19867144248914
65,593,3,1.1830278728436237
65,589,4,1.1652847137269582
65,2997,5,1.1510262340834148
65,858,6,1.1006899636036895
65,527,7,1.0825687632772714
65,1617,8,1.071935060756212
65,1197,9,1.012738696345182
66,260,0,1.4409645646544462
66,1210,1,1.3421094067779755
66,593,2,1.2101159440043836
66,589,3,1.2018417050864962
66,1270,4,1.1585980927924162
66,2997,5,1.1570720154639595
66,527,6,1.1151673741809631
66,608,7,1.1005194750051268
66,1198,8,1.087932275748348
66,1617,9,1.0752348736249062
67,1210,0,1.396679960508907
67,260,1,1.320104994258419
67,2028,2,1.2857310069753438
67,1196,3,1.2694723192943722
67,110,4,1.1920762708864834
67,593,5,1.1496856454965976
67,589,6,1.1226252525016862
67,1270,7,1.1165624197787944
67,2997,8,1.108249415207217
67,608,9,1.088589510678618
68,1210,0,1.4211376796359554
68,260,1,1.3099607877020434
68,1196,2,1.3071504687027529
68,480,3,1.2821505303196872
68,2028,4,1.2812231038060948
68,589,5,1.2184022392572766
68,110,6,1.216876492626109
68,593,7,1.2118845712301398
68,1198,8,1.1034717584022773
68,2571,9,1.1029689226981294
69,1210,0,1.3977800874926654
69,260,1,1.350829578788033
69,480,2,1.2223455729172896
69,589,3,1.188875952655492
69,1198,4,1.182360406145036
69,110,5,1.1653499478904676
69,1270,6,1.109870175565698
69,527,7,1.0711671718206537
69,2571,8,1.0674949893367862
69,858,9,1.065154895156729
70,1210,0,1.337733074130674
70,1196,1,1.2361731939667824
70,480,2,1.2214095493843933
70,1198,3,1.198604944481232
70,2028,4,1.1978383463967472
70,593,5,1.197069137739819
70,589,6,1.1946235657002704
70,1270,7,1.129467127578115
70,110,8,1.1287250280148255
70,858,9,1.0735228464212108
71,2858,0,1.6364830831054349
71,1210,1,1.4135839312367404
71,260,2,1.356396006731024
71,2028,3,1.2957898041560307
71,1196,4,1.2683650205166948
71,110,5,1.176638570169268
71,589,6,1.1329992345581268
71,593,7,1.1317573369757448
71,1270,8,1.1056226745594535
71,608,9,1.0881530226972178
72,260,0,1.372637819093347
72,2028,1,1.2607756660838385
72,1196,2,1.2495124911465203
72,480,3,1.2158855184530792
72,593,4,1.1845627104051084
72,1198,5,1.16511361791742
72,589,6,1.1624654305782174
72,110,7,1.1547803688722764
72,1270,8,1.1311739635948403
72,527,9,1.0923597582720697
73,260,0,1.3456978736229686
73,593,1,1.1721224008701978
73,527,2,1.0781117446925688
73,1617,3,1.0627707295705684
73,608,4,1.0526207345162857
73,858,5,1.0287332206162734
73,2762,6,1.011368701406267
73,1193,7,1.0038949920309757
73,2396,8,0.9910800700182848
73,318,9,0.989081305907882
74,2858,0,1.667540181885232
74,1210,1,1.3734612326157123
74,260,2,1.371067140780339
74,1196,3,1.3599932967431605
74,480,4,1.262120390755226
74,2028,5,1.2509220330131967
74,593,6,1.2105184115885097
74,110,7,1.1974468091595831
74,589,8,1.1799372680394422
74,2571,9,1.1200778050644389
75,2858,0,1.6582190016755007
75,260,1,1.343467883273746
75,480,2,1.2431771686842528
75,2028,3,1.2320658271813645
75,1198,4,1.1839109846406546
75,593,5,1.1653688032754532
75,110,6,1.163332185383369
75,589,7,1.136988356014696
75,2997,8,1.0895891524890366
75,1270,9,1.076881954699166
76,1210,0,1.3666369087744332
76,260,1,1.3481210790801283
76,2028,2,1.2756318469861745
76,480,3,1.219552010049735
76,1198,4,1.2014165948466309
76,1196,5,1.1964336692236164
76,110,6,1.1393461302956058
76,589,7,1.1206423718218363
76,1270,8,1.1200007491527697
76,527,9,1.080347044337664
77,1196,0,1.349326697798828
77,1210,1,1.3474494329947977
77,260,2,1.3166881431479955
77,480,3,1.2839323063723482
77,593,4,1.2229463582370512
77,110,5,1.2062458479625395
77,2028,6,1.1995716565204968
77,589,7,1.1487062353445965
77,1270,8,1.1365014192230722
77,608,9,1.111920003027759
78,1210,0,1.3571214460730006
78,260,1,1.3451917577243326
78,1196,2,1.2951426041135512
78,480,3,1.2638321789944689
78,593,4,1.2415937740048848
78,110,5,1.208974880594435
78,589,6,1.2014081458477852
78,2028,7,1.201328315352237
78,1270,8,1.1443204775215807
78,1198,9,1.1337010876070777
79,2858,0,1.68286920818214
79,1210,1,1.3637237413603491
79,260,2,1.3378747698213953
79,2028,3,1.2678385672607653
79,1196,4,1.2663200844620686
79,480,5,1.2144036772065685
79,593,6,1.1982062586070448
79,1198,7,1.192840326956483
79,110,8,1.1555651246117669
79,589,9,1.1549945983886112
80,2858,0,1.6766132308248327
80,260,1,1.3569824537469002
80,1196,2,1.2822633735472573
80,1198,3,1.1064745471262332
80,1270,4,1.0990375896149036
80,2997,5,1.0888769878070008
80,858,6,1.066304245848798
80,1617,7,1.0419630876714552
80,2571,8,1.0325769089071428
80,1197,9,1.0215244030494697
81,260,0,1.3571288287649848
81,593,1,1.231676095347337
81,480,2,1.212354670338999
81,589,3,1.2031450762312474
81,110,4,1.1602551254552511
81,1270,5,1.0959778432313056
81,527,6,1.0759956689003134
81,2997,7,1.0731925894359429
81,2571,8,1.069554411065804
81,1197,9,1.0488013916835486
82,1210,0,1.3512115953059998
82,1196,1,1.3252125390975913
82,260,2,1.323525020834857
82,2028,3,1.1984153610945525
82,1198,4,1.0929129546805112
82,2997,5,1.0819417741742166
82,858,6,1.067540854624014
82,2628,7,1.0498683878540804
82,1193,8,1.0237385086490602
82,2396,9,1.0169039962463566
83,1210,0,1.3862606163239843
83,593,1,1.2312067098965227
83,2028,2,1.2251781527732462
83,480,3,1.1707795248131467
83,1198,4,1.138392427513717
83,589,5,1.122892293228639
83,110,6,1.110395941720552
83,527,7,1.0855406779685752
83,858,8,1.0842172280657452
83,2997,9,1.0831540969696292
84,2858,0,1.696057393709329
84,593,1,1.1802948555307216
84,589,2,1.1570176429137191
84,858,3,1.070957661912588
84,1270,4,1.066638914280298
84,2997,5,1.0638319300097274
84,1617,6,1.0528007170649154
84,527,7,1.044322354971356
84,608,8,1.03524230160495
84,1580,9,1.0189031203403662
85,1210,0,1.3558055488654617
85,260,1,1.3528164239751002
85,1196,2,1.2570125338255964
85,480,3,1.2443902194347194
85,589,4,1.175257664785258
85,1198,5,1.1457024179911506
85,110,6,1.1377412430063512
85,593,7,1.1297700821134695
85,608,8,1.1100740676698575
85,1270,9,1.1073259550942989
86,2858,0,1.659081687092449
86,260,1,1.3664301484522867
86,1196,2,1.2806963060167078
86,2028,3,1.212625253944165
86,110,4,1.1984889541935448
86,593,5,1.176697322656811
86,589,6,1.1709642564090224
86,1198,7,1.1415573243845638
86,1270,8,1.1300461131890005
86,608,9,1.0790853993189358
87,2858,0,1.685137890539414
87,1210,1,1.3650077252581416
87,480,2,1.2740072649697347
87,593,3,1.2624633391360558
87,1270,4,1.1375794935701278
87,858,5,1.079136177705681
87,527,6,1.035715449119267
87,1193,7,1.034034947423954
87,2628,8,1.0318935817885322
87,2997,9,1.0269335974116147
88,2858,0,1.6522895300532945
88,260,1,1.3945541101286276
88,1210,2,1.3729674012775683
88,1196,3,1.2752469333411312
88,593,4,1.1639894963910928
88,589,5,1.1492867205516926
88,1270,6,1.0999282999095388
88,2571,7,1.0755964589548974
88,1617,8,1.0601117241943523
88,2762,9,1.0222868587687974
89,2858,0,1.7114172627590722
89,260,1,1.4044630324827378
89,1210,2,1.3557210219929854
89,1196,3,1.2720581892463136
89,593,4,1.2405986082372935
89,480,5,1.2148563424955512
89,589,6,1.206263029368257
89,1270,7,1.1841432283653626
89,1198,8,1.180319774748105
89,110,9,1.1787311701603609
90,1210,0,1.3310180409043155
90,1196,1,1.2974946078097922
90,593,2,1.2404433158999333
90,480,3,1.213847021346424
90,589,4,1.194740473747395
90,1198,5,1.1645730621635388
90,1270,6,1.1530821803468492
90,2571,7,1.049571542905241
90,2396,8,1.0388578201907543
90,1197,9,1.0184702819685796
91,2858,0,1.6653979722559875
91,260,1,1.3595673941352189
91,1210,2,1.3435893027031662
91,1196,3,1.2867607622759472
91,480,4,1.2744766101838438
91,593,5,1.2203365465732494
91,2028,6,1.208851036478223
91,589,7,1.1966654178119958
91,1270,8,1.1374218868110404
91,1198,9,1.1189740667363273
92,1210,0,1.348701823434605
92,260,1,1.340516922221259
92,1196,2,1.2251215022393898
92,2028,3,1.2189321210181534
