user,item,position,weight
12,527,3,-4.5302334
12,608,4,-4.6233835
12,2858,5,-4.6921277
12,1617,6,-4.754895
12,912,7,-4.7828846
12,318,8,-4.787256
12,1210,9,-4.8174763
13,733,0,-4.705937
13,1240,1,-4.7648005
13,377,2,-4.9121184
13,1200,3,-4.94921
13,1573,4,-5.015539
13,316,5,-5.07674
13,1036,6,-5.1625915
13,1214,7,-5.2053
13,1676,8,-5.205985
13,1270,9,-5.220499
14,223,0,-4.1063757
14,2599,1,-4.1162233
14,3160,2,-4.3629093
14,2710,3,-4.377489
14,2706,4,-4.4302397
14,2683,5,-4.4539213
14,2908,6,-4.5675583
14,2716,7,-4.5911865
14,3174,8,-4.602933
14,2712,9,-4.657052
15,1721,0,-4.957095
15,2355,1,-5.349929
15,608,2,-5.3877316
15,377,3,-5.3920536
15,2572,4,-5.408389
15,150,5,-5.462532
15,2699,6,-5.4978876
15,1393,7,-5.52147
15,2502,8,-5.5215445
15,223,9,-5.54031
16,2694,0,-4.15397
16,2881,1,-4.35552
16,2706,2,-4.4218583
16,2805,3,-4.434133
16,2581,4,-4.443966
16,2688,5,-4.4711437
16,2724,6,-4.476026
16,2719,7,-4.5748053
16,2710,8,-4.5752854
16,1513,9,-4.596601
17,1617,0,-4.7267447
17,608,1,-4.8246856
17,1580,2,-4.9633546
17,1199,3,-5.0054274
17,2692,4,-5.021291
17,1089,5,-5.068747
17,29,6,-5.0726824
17,2628,7,-5.0807147
17,1249,8,-5.143925
17,858,9,-5.2628613
18,2094,0,-5.299387
18,2012,1,-5.327544
18,329,2,-5.3874807
18,316,3,-5.396917
18,673,4,-5.4225745
18,480,5,-5.4472704
18,2046,6,-5.475013
18,1376,7,-5.5052137
18,1375,8,-5.5346613
18,1356,9,-5.544631
19,589,0,-5.012744
19,480,1,-5.1023307
19,3175,2,-5.270723
19,2657,3,-5.2946925
19,2054,4,-5.4096475
19,2011,5,-5.4142895
19,780,6,-5.418974
19,2985,7,-5.454095
19,2174,8,-5.5303545
19,541,9,-5.5343714
20,480,0,-4.055463
20,1580,1,-4.4203243
20,593,2,-4.4647417
20,2628,3,-4.467078
20,1210,4,-4.5414095
20,2916,5,-4.571066
20,260,6,-4.617428
20,608,7,-4.622761
20,2762,8,-4.6319656
20,1196,9,-4.6972723
21,3175,0,-4.263011
21,2858,1,-4.709196
21,2628,2,-4.742835
21,260,3,-4.8038626
21,3114,4,-4.815819
21,1270,5,-4.8779883
21,1580,6,-4.8791137
21,480,7,-4.8982124
21,2997,8,-4.998452
21,1196,9,-5.1184363
22,2700,0,-5.389643
22,1,1,-5.526771
22,367,2,-5.581048
22,1060,3,-5.6430078
22,1500,4,-5.6857905
22,441,5,-5.7265816
22,1968,6,-5.772229
22,2804,7,-5.7885723
22,21,8,-5.8520875
22,260,9,-5.857632
23,1921,0,-4.9123864
23,1175,1,-5.099044
23,741,2,-5.4412146
23,1210,3,-5.5723286
23,1270,4,-5.599931
23,1391,5,-5.661128
23,1374,6,-5.74687
23,3033,7,-5.8112326
23,2010,8,-5.853893
23,112,9,-5.8891764
24,1265,0,-4.900905
24,3421,1,-4.9375896
24,2804,2,-4.958403
24,1961,3,-5.222706
24,2000,4,-5.2282257
24,1198,5,-5.2285995
24,1196,6,-5.254932
24,1302,7,-5.311309
24,2396,8,-5.339175
24,1210,9,-5.3433414
25,3175,0,-4.168127
25,589,1,-4.1862307
25,2916,2,-4.4985657
25,1527,3,-4.6441994
25,316,4,-4.750951
25,1127,5,-4.801219
25,1584,6,-4.9922943
25,1240,7,-5.021159
25,110,8,-5.052623
25,1097,9,-5.077285
26,1569,0,-5.7905045
26,3087,1,-5.8191633
26,3255,2,-5.8505287
26,2002,3,-5.882839
26,3247,4,-5.8973913
26,2124,5,-5.917148
26,2001,6,-5.975443
26,141,7,-5.979812
26,2378,8,-6.022346
26,1457,9,-6.0469007
27,1230,0,-4.581649
27,919,1,-4.742153
27,2300,2,-4.747125
27,912,3,-4.7590036
27,1284,4,-4.779135
27,908,5,-4.791393
27,899,6,-5.0329385
27,1269,7,-5.0464444
27,750,8,-5.0951014
27,1256,9,-5.1514144
28,2858,0,-4.4044547
28,527,1,-4.8082576
28,858,2,-4.9468594
28,296,3,-5.0210094
28,912,4,-5.03912
28,1270,5,-5.156604
28,111,6,-5.1605473
28,34,7,-5.168805
28,2804,8,-5.1729064
28,923,9,-5.19567
29,1201,0,-4.351405
29,2028,1,-4.509804
29,2194,2,-4.9391017
29,3366,3,-5.0301714
29,1233,4,-5.1744404
29,2640,5,-5.205246
29,1129,6,-5.2255306
29,924,7,-5.303975
29,2985,8,-5.3346677
29,2288,9,-5.3659434
30,2396,0,-4.5240993
30,2908,1,-4.7711873
30,1704,2,-4.7991066
30,3160,3,-4.812583
30,1193,4,-4.818296
30,1358,5,-4.9011316
30,858,6,-4.9556293
30,2599,7,-4.967741
30,110,8,-4.97845
30,2959,9,-5.0183773
31,3421,0,-4.6184764
31,1294,1,-4.7894044
31,1278,2,-4.82787
31,2791,3,-4.8303933
31,1394,4,-4.8525844
31,1079,5,-4.889778
31,2797,6,-4.939376
31,1028,7,-5.042855
31,3072,8,-5.0653234
31,2804,9,-5.080667
32,527,0,-4.135298
32,318,1,-4.1874466
32,296,2,-4.327547
32,2396,3,-4.589813
32,110,4,-4.64723
32,1213,5,-4.6575413
32,2997,6,-4.673561
32,589,7,-4.777313
32,858,8,-4.859329
32,1193,9,-4.937641
33,3363,0,-5.6118774
33,1036,1,-5.6400585
33,541,2,-5.6486063
33,1272,3,-5.7793674
33,1084,4,-5.7890773
33,2917,5,-5.7973785
33,1204,6,-5.833331
33,1617,7,-5.85126
33,2028,8,-5.860197
33,1276,9,-5.87047
34,1663,0,-4.5449486
34,3210,1,-4.7186418
34,2797,2,-4.768598
34,3421,3,-4.802776
34,1394,4,-4.986674
34,2150,5,-5.029253
34,1297,6,-5.048375
34,2003,7,-5.117054
34,1257,8,-5.1471834
34,2746,9,-5.2122874
35,920,0,-5.2370687
35,1207,1,-5.3328924
35,1244,2,-5.3412876
35,3363,3,-5.365965
35,909,4,-5.381392
35,1296,5,-5.4227643
35,2067,6,-5.4269514
35,2919,7,-5.4623947
35,1193,8,-5.4747458
35,2243,9,-5.486656
36,296,0,-5.406036
36,2997,1,-5.482394
36,1198,2,-5.504756
36,2396,3,-5.599429
36,50,4,-5.624567
36,2804,5,-5.699956
36,2174,6,-5.7010794
36,1036,7,-5.7070284
36,1291,8,-5.7172184
36,1732,9,-5.748994
37,1,0,-4.53737
37,2858,1,-4.6767983
37,34,2,-4.800013
37,588,3,-4.8519664
37,3114,4,-4.8931627
37,2355,5,-4.918734
37,1270,6,-5.0253253
37,39,7,-5.167573
37,919,8,-5.1698246
37,527,9,-5.176415
38,2424,0,-4.4630194
38,11,1,-4.6186895
38,597,2,-4.666888
38,7,3,-4.6713
38,222,4,-4.7760344
38,1680,5,-4.8788147
38,207,6,-4.941879
38,351,7,-4.978229
38,105,8,-5.050264
38,1409,9,-5.1600614
39,2694,0,-4.3538513
39,2699,1,-4.5091944
39,2707,2,-4.5382714
39,2762,3,-4.5541697
39,2541,4,-4.57396
39,2976,5,-4.6283627
39,3298,6,-4.6316657
39,2688,7,-4.6422505
39,2881,8,-4.703755
39,3408,9,-4.785983
40,1019,0,-4.746753
40,260,1,-4.9008493
40,1304,2,-5.1171393
40,940,3,-5.1331205
40,2529,4,-5.2010727
40,1214,5,-5.206187
40,2640,6,-5.2595596
40,1097,7,-5.2600327
40,3366,8,-5.278327
40,2949,9,-5.2946625
41,480,0,-4.59543
41,2858,1,-4.6255217
41,3175,2,-4.757086
41,589,3,-4.7965016
41,2355,4,-4.8302073
41,1580,5,-4.8401146
41,2571,6,-4.893941
41,2762,7,-4.9189396
41,1270,8,-4.9398146
41,1097,9,-4.952326
42,1676,0,-4.7724934
42,1391,1,-5.2846503
42,1690,2,-5.477158
42,849,3,-5.64487
42,2363,4,-5.66318
42,110,5,-5.667697
42,592,6,-5.6944933
42,2054,7,-5.745962
42,2532,8,-5.794839
42,2046,9,-5.824078
43,2683,0,-3.7519104
43,2858,1,-3.9147055
43,2716,2,-4.2257414
43,2355,3,-4.3618174
43,2770,4,-4.3925514
43,2694,5,-4.466873
43,223,6,-4.5240746
43,2396,7,-4.5532284
43,2572,8,-4.582637
43,3408,9,-4.6366186
44,1214,0,-5.256013
44,541,1,-5.308543
44,2078,2,-5.3416543
44,588,3,-5.3694725
44,2011,4,-5.381234
44,2791,5,-5.4674706
44,1200,6,-5.4900613
44,2081,7,-5.5202785
44,2968,8,-5.528923
44,1376,9,-5.541504
45,1569,0,-5.0330997
45,1888,1,-5.232979
45,597,2,-5.267116
45,342,3,-5.380255
45,351,4,-5.405629
45,1441,5,-5.4292307
45,2690,6,-5.5357885
45,1353,7,-5.593584
45,222,8,-5.6327295
45,236,9,-5.6372643
46,2279,0,-4.4476643
46,1342,1,-4.4786553
46,1655,2,-4.7012496
46,1623,3,-4.71451
46,724,4,-4.786406
46,1991,5,-4.8003507
46,328,6,-4.8324833
46,2513,7,-4.8541665
46,742,8,-4.863148
46,2026,9,-4.8984284
47,2028,0,-4.2180333
47,2858,1,-4.345845
47,1213,2,-4.513514
47,296,3,-4.6779795
47,1617,4,-4.681884
47,912,5,-4.7389092
47,1225,6,-4.761185
47,1198,7,-4.778172
47,111,8,-4.8280306
47,1196,9,-4.8912206
48,3257,0,-5.9150157
48,587,1,-5.983917
48,2000,2,-6.0516567
48,11,3,-6.052466
48,2002,4,-6.1379147
48,1393,5,-6.143693
48,2100,6,-6.172598
48,2080,7,-6.2043824
48,21,8,-6.2137012
48,3269,9,-6.2284627
49,260,0,-4.24886
49,780,1,-4.453027
49,110,2,-4.592048
49,1573,3,-4.7546015
49,32,4,-4.8174005
49,329,5,-4.8396134
49,1676,6,-4.912876
49,316,7,-4.941257
49,1240,8,-4.950924
49,1372,9,-4.9784536
50,2028,0,-4.8071
50,2762,1,-4.822904
50,110,2,-4.9099073
50,593,3,-4.98536
50,1210,4,-5.0759683
50,527,5,-5.0791817
50,2396,6,-5.109603
50,260,7,-5.139958
50,589,8,-5.157367
50,608,9,-5.163648
51,2997,0,-3.9608831
51,2355,1,-4.343529
51,356,2,-4.563381
51,2700,3,-4.634719
51,223,4,-4.636945
51,3175,5,-4.670283
51,2762,6,-4.75815
51,480,7,-4.9073987
51,1210,8,-4.914237
51,1148,9,-4.97669
52,2058,0,-4.425087
52,2571,1,-4.5200562
52,3256,2,-4.531471
52,377,3,-4.5745606
52,1552,4,-4.7915535
52,1597,5,-4.7951636
52,2278,6,-4.895647
52,10,7,-5.072115
52,2334,8,-5.0888467
52,1722,9,-5.115999
53,1544,0,-6.2327957
53,908,1,-6.2597656
53,750,2,-6.267064
53,3081,3,-6.2817926
53,110,4,-6.340789
53,1198,5,-6.37123
53,1197,6,-6.379797
53,2664,7,-6.382924
53,1252,8,-6.399043
53,527,9,-6.413002
54,1294,0,-4.6215124
54,1270,1,-4.748223
54,3421,2,-4.755823
54,2791,3,-4.8718057
54,919,4,-4.9394555
54,2804,5,-4.9668097
54,1197,6,-4.970594
54,1079,7,-4.989492
54,910,8,-5.004735
54,2863,9,-5.069788
55,2858,0,-3.6620927
55,2028,1,-3.6638122
55,608,2,-3.8909063
55,1617,3,-4.2628927
55,2396,4,-4.3289485
55,858,5,-4.574313
55,2997,6,-4.6091976
55,1210,7,-4.649848
55,1193,8,-4.683111
55,260,9,-4.6852155
56,3147,0,-4.6987476
56,3006,1,-4.932556
56,589,2,-4.9631414
56,3418,3,-4.9813232
56,1265,4,-5.018942
56,2959,5,-5.037674
56,47,6,-5.063904
56,480,7,-5.225733
56,2324,8,-5.2581844
56,356,9,-5.258478
57,589,0,-4.93826
57,2700,1,-4.9651866
57,2997,2,-5.0023565
57,2571,3,-5.0694714
57,223,4,-5.0696874
57,32,5,-5.20063
57,1215,6,-5.207049
57,1580,7,-5.209338
57,260,8,-5.2349596
57,3175,9,-5.253852
58,924,0,-5.518396
58,3104,1,-5.6037025
58,50,2,-5.6340823
58,2640,3,-5.7067327
58,2797,4,-5.735318
58,1278,5,-5.805295
58,3421,6,-5.8667245
58,1234,7,-5.8733783
58,1079,8,-5.884117
58,2657,9,-5.9255047
59,903,0,-5.16188
59,527,1,-5.2234597
59,858,2,-5.2987614
59,926,3,-5.3098555
59,1244,4,-5.3208876
59,1284,5,-5.358619
59,1269,6,-5.3993983
59,3097,7,-5.447616
59,905,8,-5.4910793
59,909,9,-5.4972334
60,480,0,-4.6992564
60,2571,1,-4.997613
60,780,2,-5.0898314
60,2006,3,-5.098163
60,648,4,-5.1197214
60,588,5,-5.137544
60,1721,6,-5.1584773
60,589,7,-5.160704
60,1210,8,-5.1905894
60,2916,9,-5.256753
61,2028,0,-5.4467072
61,110,1,-5.5140247
61,356,2,-5.585388
61,2762,3,-5.6208515
61,2858,4,-5.630183
61,480,5,-5.662357
61,377,6,-5.677725
61,2763,7,-5.688936
61,1608,8,-5.7511473
61,380,9,-5.75831
62,1183,0,-5.9810677
62,527,1,-6.131102
62,1393,2,-6.151637
62,150,3,-6.1762094
62,2917,4,-6.2249084
62,1179,5,-6.241107
62,1084,6,-6.251912
62,1953,7,-6.25274
62,300,8,-6.303975
62,1124,9,-6.315295
63,2710,0,-3.7936053
63,2997,1,-4.4746733
63,2694,2,-4.4832683
63,2719,3,-4.5127687
63,2428,4,-4.7004356
63,2908,5,-4.7590356
63,1093,6,-4.7637544
63,2598,7,-4.769786
63,2605,8,-4.801922
63,2433,9,-4.8133235
64,260,0,-4.123833
64,589,1,-4.161174
64,480,2,-4.2712207
64,2571,3,-4.3085546
64,1196,4,-4.33462
64,2858,5,-4.3776517
64,2628,6,-4.4428797
64,1580,7,-4.6068206
64,3175,8,-4.7742786
64,1270,9,-4.875456
65,110,0,-4.5960317
65,457,1,-4.60449
65,1210,2,-4.6791115
65,349,3,-4.8729014
65,3256,4,-4.995556
65,260,5,-5.0560465
65,2628,6,-5.06585
65,589,7,-5.115826
65,1197,8,-5.182763
65,2006,9,-5.208268
66,1210,0,-4.271555
66,1,1,-4.3350253
66,260,2,-4.4127803
66,1580,3,-4.50955
66,2628,4,-4.556861
66,1270,5,-4.5699706
66,589,6,-4.639134
66,3114,7,-4.66158
66,3175,8,-4.7575026
66,2571,9,-4.7664213
67,912,0,-4.6961856
67,858,1,-4.836892
67,1193,2,-4.9646583
67,1225,3,-5.0151567
67,920,4,-5.05055
67,527,5,-5.09122
67,1221,6,-5.0993795
67,969,7,-5.133651
67,1252,8,-5.2458405
67,1299,9,-5.255824
68,1270,0,-4.8297787
68,1394,1,-4.8379064
68,34,2,-4.8706408
68,2599,3,-4.90416
68,1,4,-4.9249744
68,1288,5,-5.0213184
68,1079,6,-5.0304313
68,1148,7,-5.0540533
68,3072,8,-5.097894
68,1235,9,-5.169052
69,318,0,-4.5166826
69,608,1,-4.558611
69,527,2,-4.726587
69,36,3,-4.8762703
69,1094,4,-4.9577756
69,1213,5,-5.033657
69,1617,6,-5.062449
69,150,7,-5.087709
69,300,8,-5.1309476
69,1393,9,-5.157795
70,2710,0,-3.9880166
70,785,1,-4.3974624
70,2699,2,-4.4123964
70,2712,3,-4.486204
70,3005,4,-4.5779753
70,2762,5,-4.5950713
70,1911,6,-4.638245
70,2707,7,-4.694378
70,2502,8,-4.7023325
70,2976,9,-4.8108354
71,2858,0,-3.8572226
71,2762,1,-4.303497
71,1210,2,-4.3665857
71,3175,3,-4.482819
71,1127,4,-4.5058827
71,260,5,-4.538129
71,2699,6,-4.5486603
71,2355,7,-4.5532484
71,2706,8,-4.5704365
71,2028,9,-4.6027145
72,1265,0,-3.8869088
72,1,1,-4.2199297
72,34,2,-4.4468145
72,3114,3,-4.627307
72,357,4,-4.73069
72,1721,5,-4.7357626
72,527,6,-4.931391
72,1923,7,-4.944683
72,318,8,-4.958625
72,2355,9,-5.02081
73,1391,0,-5.1027136
73,1876,1,-5.203951
73,648,2,-5.219428
73,10,3,-5.3087206
73,788,4,-5.4020166
73,736,5,-5.4330263
73,260,6,-5.548179
73,2006,7,-5.634966
73,1653,8,-5.652242
73,367,9,-5.6713796
74,2858,0,-4.295035
74,527,1,-4.5864687
74,593,2,-4.6687694
74,912,3,-4.751447
74,1193,4,-4.8134656
74,908,5,-4.8467584
74,111,6,-4.8657517
74,318,7,-4.877822
74,2997,8,-4.9289665
74,2396,9,-5.004206
75,313,0,-4.8583703
75,2876,1,-5.338606
75,1031,2,-5.44184
75,888,3,-5.5226903
75,2048,4,-5.5464516
75,2017,5,-5.574881
75,1024,6,-5.589208
75,1881,7,-5.61209
75,2394,8,-5.669175
75,1023,9,-5.7537575
76,2997,0,-4.3277774
76,527,1,-4.517075
76,2599,2,-4.7230735
76,2028,3,-4.772302
76,3006,4,-4.9117527
76,34,5,-4.9459214
76,1673,6,-4.9518867
76,2324,7,-5.0206447
76,1265,8,-5.0397906
76,110,9,-5.1610837
77,2688,0,-4.1914363
77,223,1,-4.5044746
77,785,2,-4.512266
77,2605,3,-4.5599084
77,1911,4,-4.6130104
77,2908,5,-4.6270223
77,2598,6,-4.6574254
77,2336,7,-4.679297
77,2581,8,-4.706492
77,1093,9,-4.7281537
78,1148,0,-4.5581503
78,1223,1,-4.979412
78,838,2,-5.0374413
78,595,3,-5.048483
78,1028,4,-5.2727165
78,1282,5,-5.4332047
78,916,6,-5.530879
78,1230,7,-5.536604
78,915,8,-5.5515065
78,898,9,-5.6011066
79,2858,0,-4.515715
79,2762,1,-5.024395
79,2396,2,-5.0818634
79,2997,3,-5.0861216
79,608,4,-5.1112623
79,593,5,-5.1425877
79,527,6,-5.198883
79,912,7,-5.202857
79,2028,8,-5.218257
79,260,9,-5.2786546
80,2858,0,-3.954364
80,2396,1,-4.0093927
80,2628,2,-4.3331947
80,318,3,-4.4288435
80,2571,4,-4.562273
80,1580,5,-4.5649567
80,260,6,-4.5904903
80,1196,7,-4.6141777
80,1198,8,-4.6870413
80,34,9,-4.764433
81,858,0,-4.5263944
81,1284,1,-4.6255903
81,1219,2,-4.7232904
81,923,3,-4.8346047
81,541,4,-4.8901343
81,260,5,-4.8940644
81,913,6,-4.918493
81,1248,7,-4.938093
81,924,8,-4.990096
81,1212,9,-4.997068
82,2028,0,-4.4820337
82,377,1,-4.989451
82,1610,2,-5.0361195
82,3418,3,-5.0619316
82,356,4,-5.1347156
82,733,5,-5.1898775
82,47,6,-5.3165517
82,50,7,-5.3257775
82,2628,8,-5.342907
82,3256,9,-5.373083
83,2770,0,-4.273465
83,2706,1,-4.38702
83,1911,2,-4.46019
83,2997,3,-4.585882
83,2572,4,-4.7096567
83,785,5,-4.8648787
83,2805,6,-4.875903
83,2599,7,-4.896518
83,2605,8,-4.9428296
83,2720,9,-4.9880238
84,589,0,-3.564946
84,1580,1,-4.156493
84,2916,2,-4.3176756
84,1270,3,-4.4579983
84,780,4,-4.813054
84,1097,5,-4.816922
84,1374,6,-4.8726406
84,1610,7,-4.918763
84,1127,8,-4.928876
84,1387,9,-4.9541283
85,2762,0,-4.33568
85,2683,1,-4.565697
85,2959,2,-4.597927
85,2710,3,-4.6512322
85,2997,4,-4.6554317
85,3160,5,-4.759458
85,2712,6,-4.7789626
85,2572,7,-4.8118834
85,3176,8,-4.818393
85,3005,9,-4.8570724
86,2355,0,-4.6356983
86,588,1,-4.86575
86,260,2,-4.866741
86,595,3,-4.973579
86,1,4,-4.97533
86,356,5,-5.0216026
86,3114,6,-5.0454726
86,2571,7,-5.0552416
86,1097,8,-5.1344986
86,1196,9,-5.176909
87,1210,0,-4.3869615
87,858,1,-4.5194454
87,1200,2,-4.5755687
87,1214,3,-4.5842037
87,1221,4,-4.599836
87,480,5,-4.600292
87,1610,6,-4.643814
87,2916,7,-4.685254
87,1222,8,-5.0383434
87,2628,9,-5.0789237
88,2858,0,-4.3944874
88,593,1,-4.48127
88,1247,2,-4.8098755
88,1196,3,-4.816335
88,1213,4,-4.8298874
88,260,5,-4.875967
88,2396,6,-4.8878145
88,1617,7,-4.9003773
88,296,8,-4.942052
88,919,9,-4.967738
89,2858,0,-3.8655033
89,1210,1,-4.0940666
89,1198,2,-4.1487837
89,318,3,-4.1938415
89,593,4,-4.2158093
89,1196,5,-4.2476273
89,260,6,-4.272334
89,110,7,-4.301565
89,858,8,-4.350715
89,2396,9,-4.403426
90,2571,0,-5.3004704
90,593,1,-5.3151665
90,296,2,-5.352947
90,589,3,-5.385585
90,480,4,-5.490687
90,1358,5,-5.5363445
90,733,6,-5.5498667
90,2058,7,-5.605193
90,3176,8,-5.619471
90,1393,9,-5.625839
91,2791,0,-4.63153
91,1136,1,-4.6519995
91,2804,2,-4.6989036
91,1288,3,-4.7325377
91,3361,4,-4.744742
91,1270,5,-4.7519755
91,1265,6,-4.898772
91,3072,7,-4.9227567
91,1259,8,-4.9317107
91,1278,9,-5.0068116
92,3157,0,-5.2698936
92,1210,1,-5.3066845
92,2761,2,-5.4278755
92,260,3,-5.584276
92,1367,4,-5.5965486
92,2628,5,-5.6250525
92,3159,6,-5.6668606
92,317,7,-5.8552732
92,2828,8,-5.9585934
92,586,9,-6.001935
93,1527,0,-4.9769588
93,1917,1,-4.9821343
93,1374,2,-5.091599
93,1376,3,-5.1486454
93,2094,4,-5.164402
93,2393,5,-5.185258
93,2985,6,-5.211492
93,1370,7,-5.233754
93,1544,8,-5.239716
93,110,9,-5.3234143
94,1997,0,-4.593222
94,1219,1,-4.6823754
94,1214,2,-4.7899733
94,1345,3,-4.804923
94,968,4,-4.8083076
94,1278,5,-4.920537
94,1387,6,-4.940096
94,2160,7,-4.9744825
94,260,8,-5.016959
94,1982,9,-5.031326
95,2628,0,-4.8297133
95,2858,1,-4.8394837
95,593,2,-4.8405237
95,296,3,-4.860714
95,21,4,-4.988609
95,2762,5,-5.011803
95,1617,6,-5.015811
95,1,7,-5.0297847
95,527,8,-5.0517635
95,318,9,-5.11407
96,2858,0,-4.274972
96,1198,1,-4.390066
96,858,2,-4.5522566
96,1704,3,-4.710371
96,34,4,-4.789054
96,1721,5,-4.9088116
96,1393,6,-5.0641575
96,1221,7,-5.0785837
96,3418,8,-5.085079
96,912,9,-5.108615
97,910,0,-4.7821107
97,922,1,-4.9276147
97,908,2,-4.96728
97,903,3,-4.983837
97,2186,4,-5.0046315
97,899,5,-5.056796
97,904,6,-5.0655565
97,1230,7,-5.0776625
97,3334,8,-5.0845695
97,1267,9,-5.1505384
98,260,0,-4.3622265
98,1196,1,-4.4216366
98,1198,2,-4.493209
98,1270,3,-4.6997743
98,1197,4,-4.804025
98,858,5,-4.9352894
98,480,6,-4.945771
98,2858,7,-4.952475
98,1097,8,-4.9681597
98,110,9,-4.97156
99,2762,0,-4.2826614
99,593,1,-4.333049
99,356,2,-4.4791975
99,608,3,-4.6090813
99,2355,4,-4.670043
99,1210,5,-4.6917105
99,3147,6,-4.9323797
99,1721,7,-4.948597
99,1196,8,-4.9923563
99,480,9,-5.0127125
100,589,0,-4.429481
100,2916,1,-4.5236573
100,1610,2,-4.6121373
100,457,3,-4.6160655
100,1240,4,-4.6701455
100,733,5,-4.730485
100,1036,6,-4.8740497
100,1374,7,-4.932654
100,377,8,-4.95087
100,3256,9,-4.9987082
101,1291,0,-4.803136
101,733,1,-4.8059673
101,349,2,-4.8583326
101,2115,3,-4.92836
101,1608,4,-4.9816713
101,1610,5,-5.0230017
101,457,6,-5.082627
101,110,7,-5.0878806
101,1101,8,-5.097031
101,10,9,-5.1162777
102,913,0,-4.2971115
102,2762,1,-4.6013613
102,2716,2,-4.727713
102,2712,3,-4.7334046
102,2770,4,-4.8528724
102,2710,5,-4.8769307
102,223,6,-4.8896217
102,1093,7,-5.001577
102,2433,8,-5.0145535
102,3174,9,-5.1233206
103,2628,0,-4.6828127
103,1597,1,-4.92702
103,377,2,-4.9718223
103,10,3,-4.988037
103,3256,4,-5.105964
103,2617,5,-5.188159
103,2393,6,-5.219556
103,736,7,-5.2284365
103,3082,8,-5.2585573
103,1210,9,-5.305955
104,2881,0,-4.1227775
104,2716,1,-4.2849917
104,3005,2,-4.292517
104,2694,3,-4.308823
104,2433,4,-4.368107
104,2699,5,-4.429016
104,2605,6,-4.443765
104,2712,7,-4.5113854
104,1127,8,-4.5610504
104,3408,9,-4.61746
105,1240,0,-4.114319
105,1198,1,-4.1643496
105,1036,2,-4.434654
105,110,3,-4.5755663
105,1954,4,-4.7762885
105,1953,5,-4.852729
105,1610,6,-4.87937
105,2916,7,-4.949703
105,2948,8,-4.9505377
105,2951,9,-4.9571924
106,914,0,-4.6764336
106,912,1,-4.8090873
106,17,2,-4.8617563
106,898,3,-4.978751
106,1947,4,-4.9920897
106,919,5,-5.092243
106,1230,6,-5.1268086
106,1247,7,-5.2020035
106,1265,8,-5.2031975
